2017-10-15 15:00:00,Tracking,3,1,2,1,800,800,0,0,0,0,0,142859.32,378247.37
2017-10-15 15:00:01,Tracking,3,1,2,1,800,741,0,0,0,0,0,142840.36,378247.37
2017-10-15 15:00:02,Tracking,2,1,2,1,800,800,0,0,0,0,0,142840.36,378247.37
2017-10-15 15:00:03,Tracking,1,1,1,1,800,633,0,0,0,0,0,142789.18,378247.37
2017-10-15 15:00:04,Tracking,1,1,1,0,800,703,0,0,0,0,0,142789.18,378246.87
2017-10-15 15:00:06,Tracking,1,1,1,1,800,672,0,0,0,0,0,142789.18,378220.08
2017-10-15 15:00:07,Tracking,2,1,1,1,800,749,0,0,0,0,0,142789.18,378220.08
2017-10-15 15:00:08,Tracking,2,1,2,1,800,800,0,0,0,0,0,142789.18,378220.08
2017-10-15 15:00:09,Tracking,2,1,3,1,800,576,0,0,0,0,0,142789.18,378219.58
2017-10-15 15:00:10,Tracking,2,1,2,1,800,770,0,0,0,0,0,142789.18,378219.58
2017-10-15 15:00:11,Tracking,1,1,1,2,800,800,0,0,0,0,0,142789.18,378219.58
2017-10-15 15:00:13,Tracking,1,1,1,9,800,519,0,0,0,0,0,142789.18,378143.98
2017-10-15 15:00:14,Tracking,1,1,1,2,800,474,0,0,0,0,0,142789.18,378143.98
2017-10-15 15:00:15,Tracking,1,1,1,3,800,727,0,0,0,0,0,142789.18,378193.57
2017-10-15 15:00:16,Tracking,1,1,1,1,800,531,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:17,Tracking,2,1,2,1,800,342,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:19,Tracking,2,1,2,1,800,756,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:20,Tracking,2,1,2,1,800,800,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:20,Tracking,2,1,2,1,800,800,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:22,Tracking,1,1,2,2,800,510,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:23,Tracking,1,1,2,2,800,616,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:24,Tracking,1,1,2,2,800,723,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:25,Tracking,2,1,2,2,800,678,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:26,Tracking,2,1,2,1,800,734,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:28,Tracking,1,1,2,2,800,737,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:29,Tracking,1,1,2,3,800,741,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:30,Tracking,2,1,2,3,800,682,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:32,Tracking,1,1,2,1,800,800,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:33,Tracking,1,1,2,2,800,800,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:34,Tracking,1,1,2,1,800,800,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:35,Tracking,1,1,2,4,800,577,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:36,Tracking,2,1,2,4,800,800,0,0,0,0,0,142789.18,378216.77
2017-10-15 15:00:37,Tracking,2,1,2,7,800,587,0,0,0,0,0,142789.18,378217.27
2017-10-15 15:00:38,Tracking,2,1,2,3,800,800,0,0,0,0,0,142789.18,378217.27
2017-10-15 15:00:39,Tracking,2,1,2,3,800,800,0,0,0,0,0,142789.18,378217.27
2017-10-15 15:00:40,Tracking,2,1,2,3,800,747,0,0,0,0,0,142789.18,378217.27
2017-10-15 15:00:41,Tracking,2,1,2,1,800,748,0,0,0,0,0,142789.18,378217.27
2017-10-15 15:00:43,Tracking,1,1,2,1,800,731,0,0,0,0,0,142789.18,378217.27
2017-10-15 15:00:44,Tracking,4,1,2,1,800,792,0,0,0,0,0,142788.68,378217.27
2017-10-15 15:00:45,Tracking,7,1,2,1,800,667,0,0,0,0,0,142765.09,378217.27
2017-10-15 15:00:46,Tracking,4,1,2,1,800,685,0,0,0,0,0,142744.3,378217.27
2017-10-15 15:00:47,Tracking,3,1,2,1,800,583,0,0,0,0,0,142718.31,378217.27
2017-10-15 15:00:49,Tracking,3,1,2,1,800,725,0,0,0,0,0,142693.12,378217.27
2017-10-15 15:00:50,Tracking,3,1,2,0,800,800,0,0,0,0,0,142670.03,378468.74
2017-10-15 15:00:51,Tracking,5,1,2,0,800,800,0,0,0,0,0,142649.19,378447.9
2017-10-15 15:00:52,Tracking,2,1,2,1,800,800,0,0,0,0,0,142649.19,378447.9
2017-10-15 15:00:53,Tracking,2,1,2,0,800,734,0,0,0,0,0,142649.19,378399.49
2017-10-15 15:00:54,Tracking,2,1,2,0,800,757,0,0,0,0,0,142649.19,378373.49
2017-10-15 15:00:56,Tracking,2,1,2,0,800,689,0,0,0,0,0,142649.19,378351.49
2017-10-15 15:00:57,Tracking,1,1,2,2,800,523,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:00:58,Tracking,1,1,2,1,800,798,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:00:59,Tracking,2,1,2,1,800,763,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:00,Tracking,2,1,2,1,800,729,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:01,Tracking,2,1,2,1,800,800,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:02,Tracking,2,1,2,1,800,800,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:03,Tracking,1,1,2,1,800,762,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:04,Tracking,1,1,2,1,800,800,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:06,Tracking,1,1,2,1,800,800,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:07,Tracking,1,1,2,1,800,753,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:08,Tracking,1,1,2,2,800,749,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:09,Tracking,1,1,2,1,800,494,0,0,0,0,0,142528.71,378327.44
2017-10-15 15:01:11,Tracking,3,1,2,1,800,800,0,0,0,0,0,142528.21,378327.44
2017-10-15 15:01:12,Tracking,4,1,2,1,800,548,0,0,0,0,0,142505.12,378327.44
2017-10-15 15:01:13,Tracking,1,1,2,3,800,438,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:14,Tracking,1,1,1,1,800,742,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:16,Tracking,1,1,1,2,800,628,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:17,Tracking,1,1,2,2,800,748,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:18,Tracking,2,1,2,2,800,800,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:19,Tracking,2,1,2,1,800,800,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:20,Tracking,2,1,2,1,800,800,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:21,Tracking,2,1,2,2,800,541,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:22,Tracking,1,1,2,2,800,732,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:23,Tracking,2,1,2,2,800,752,0,0,0,0,0,142481.11,378327.44
2017-10-15 15:01:24,Tracking,2,1,2,6,800,800,0,0,0,0,0,142481.11,378327.94
2017-10-15 15:01:26,Tracking,1,1,2,5,800,738,0,0,0,0,0,142481.11,378354.76
2017-10-15 15:01:27,Tracking,2,1,2,1,800,625,0,0,0,0,0,142481.11,378354.76
2017-10-15 15:01:28,Tracking,3,1,2,1,800,762,0,0,0,0,0,142480.61,378354.76
2017-10-15 15:01:29,Tracking,4,1,2,1,800,800,0,0,0,0,0,142457.46,378354.76
2017-10-15 15:01:30,Tracking,5,1,2,1,800,756,0,0,0,0,0,142434.23,378354.76
2017-10-15 15:01:32,Tracking,4,1,2,0,800,542,0,0,0,0,0,142410.64,378471.96
2017-10-15 15:01:32,Tracking,4,1,2,0,800,800,0,0,0,0,0,142393.92,378455.25
2017-10-15 15:01:34,Tracking,3,1,2,0,800,800,0,0,0,0,0,142373.13,378434.45
2017-10-15 15:01:34,Tracking,3,1,2,0,800,800,0,0,0,0,0,142357.22,378418.55
2017-10-15 15:01:35,Tracking,3,1,2,0,800,800,0,0,0,0,0,142337.99,378399.3
