2017-10-29 16:00:00,Tracking,2072.0,0.0,1.46,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:01,Tracking,2072.0,0.0,10.95,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:02,Tracking,2072.0,0.0,0.73,680.0,0.0,8,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:04,Tracking,2072.0,0.0,0.73,680.0,120.8,7,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:05,Tracking,2072.0,0.0,0.73,680.0,82.4,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:07,Tracking,2072.0,0.0,10.95,680.0,81.6,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:08,Tracking,2072.0,0.0,5.84,621.35,0.0,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:09,Tracking,2072.0,0.79,50.37,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:11,Tracking,2072.0,0.0,4.38,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:12,Tracking,2072.0,0.0,61.32,680.0,0.0,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:13,Tracking,2072.0,0.0,4.38,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:15,Tracking,2072.0,0.0,4.38,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:16,Tracking,2072.0,0.79,36.5,680.0,0.8,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:18,Tracking,2072.0,0.79,8.76,680.0,0.0,14,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:19,Tracking,2072.0,0.79,0.73,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:21,Tracking,2072.0,0.0,0.73,680.0,0.0,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:22,Tracking,2072.0,0.0,0.73,680.0,0.0,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:23,Tracking,2072.0,0.0,2.92,680.0,0.0,2,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:24,Tracking,2072.0,0.0,0.73,680.0,0.0,2,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:25,Tracking,2072.0,0.0,5.84,680.0,0.0,4,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:27,Tracking,2072.0,0.79,5.11,680.0,0.0,4,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:29,Tracking,2072.0,0.79,0.73,680.0,4.8,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:30,Tracking,2072.0,0.79,0.73,680.0,43.2,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:32,Tracking,2072.0,0.79,0.73,680.0,0.8,14,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:33,Tracking,2072.0,0.79,0.0,640.05,0.0,8,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:35,Tracking,2072.0,0.79,0.73,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:36,Tracking,2072.0,0.79,0.73,680.0,0.0,7,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:38,Tracking,2072.0,0.0,0.73,680.0,0.0,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:39,Tracking,2072.0,0.0,0.73,663.85,0.0,11,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:40,Tracking,2072.0,0.0,8.76,680.0,0.0,4,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:41,Tracking,2072.0,0.79,0.73,680.0,0.0,4,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:43,Tracking,2072.0,0.79,0.73,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:44,Tracking,2072.0,0.79,5.84,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:46,Tracking,2072.0,0.0,3.65,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:47,Tracking,2072.0,0.0,4.38,680.0,0.0,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:48,Tracking,2072.0,0.79,8.03,653.65,0.8,17,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:50,Tracking,2072.0,0.0,0.73,680.0,0.8,11,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:51,Tracking,2072.0,0.0,0.73,526.15,0.8,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:53,Tracking,2072.0,0.0,0.73,421.6,0.0,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:54,Tracking,2072.0,0.0,0.73,680.0,0.0,7,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:55,Tracking,2072.0,0.0,0.73,680.0,0.0,3,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:57,Tracking,2072.0,0.0,6.57,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:58,Tracking,2072.0,0.0,5.84,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:00:59,Tracking,2072.0,0.79,7.3,680.0,0.0,0,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:01:01,Tracking,2072.0,0.0,0.73,656.2,0.0,34,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:01:02,Tracking,2072.0,0.0,1.46,680.0,0.0,1,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:01:04,Tracking,2072.0,0.0,0.73,680.0,0.0,14,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:01:05,Tracking,2072.0,0.0,5.84,680.0,0.0,4,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:01:07,Tracking,2072.0,0.0,0.73,680.0,0.0,11,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:01:08,Tracking,2072.0,0.0,0.73,680.0,0.0,12,0,0,0,0,0,111531.12,203266.3
2017-10-29 16:01:09,Tracking,2072.0,0.0,0.73,575.45,0.8,5,0,0,0,0,0,111531.12,203266.3
